time,v_cmd,v_wheel_odom,v_TRUE_ground
0.0,0.5,0,2.51592623522625e-05
0.0,0.5,0,6.681940637067345e-05
0.0,0.5,0,9.269550685371179e-05
0.0010000000000012221,0.5,0,0.00010221807365690827
0.0030000000000001137,0.5,0,7.309600127350168e-05
0.0030000000000001137,0.5,0,3.4189577912685765e-05
0.004999999999999005,0.5,0,5.686698421971638e-05
0.006000000000000227,0.5,5.68604601374778e-05,0.011761218620283998
0.0070000000000014495,0.5,5.68604601374778e-05,0.008961912348893701
0.007999999999999119,0.5,5.68604601374778e-05,0.00612369851030452
0.009000000000000341,0.5,5.68604601374778e-05,0.003332994342333939
0.010000000000001563,0.5,5.68604601374778e-05,0.0005445295060591313
0.010999999999999233,0.5,5.68604601374778e-05,-0.0022403046382301825
0.012000000000000455,0.5,5.68604601374778e-05,-0.0024122413127260663
0.013000000000001677,0.5,5.68604601374778e-05,-0.0031855668982643717
0.013999999999999346,0.5,5.68604601374778e-05,-0.003933428316343017
0.015000000000000568,0.5,5.68604601374778e-05,-0.0023476760462141297
0.01600000000000179,0.5,5.68604601374778e-05,-0.0009746265174961559
0.01699999999999946,0.5,5.68604601374778e-05,-1.1811449306293369e-05
0.018000000000000682,0.5,5.68604601374778e-05,0.0005071566153732421
0.01899999999999835,0.5,5.68604601374778e-05,0.0008059247423316449
0.019999999999999574,0.5,5.68604601374778e-05,0.0009733022149756856
0.021000000000000796,0.5,5.68604601374778e-05,0.0010983439243133829
0.021999999999998465,0.5,5.68604601374778e-05,0.0012118690520717553
0.022999999999999687,0.5,5.68604601374778e-05,0.0012796181401665458
0.02400000000000091,0.5,5.68604601374778e-05,0.0013574743418969524
0.02499999999999858,0.5,5.68604601374778e-05,0.0014523164532812786
0.0259999999999998,0.5,0.0014523270505570312,0.0015161675687110192
0.027000000000001023,0.5,0.0014523270505570312,0.0015951733373528506
0.027000000000001023,0.5,0.0014523270505570312,0.0016784814650434054
0.028999999999999915,0.5,0.0014523270505570312,0.001762066440667675
0.030000000000001137,0.5,0.0014523270505570312,0.0018454382479562775
0.030999999999998806,0.5,0.0014523270505570312,0.0019420534712803238
0.03200000000000003,0.5,0.0014523270505570312,0.0020082051499313624
0.03300000000000125,0.5,0.0014523270505570312,0.002089274189375907
0.03399999999999892,0.5,0.0014523270505570312,0.002184778657933379
0.03500000000000014,0.5,0.0014523270505570312,0.0022638467323015583
0.036000000000001364,0.5,0.0014523270505570312,0.002327548738208075
0.036999999999999034,0.5,0.0014523270505570312,0.002406732386494117
0.038000000000000256,0.5,0.0014523270505570312,0.0024859126370540647
0.03900000000000148,0.5,0.0014523270505570312,0.002718724248714549
0.03999999999999915,0.5,0.0014523270505570312,0.002988434653560498
0.04100000000000037,0.5,0.0014523270505570312,0.003188422161767136
0.04200000000000159,0.5,0.0014523270505570312,0.003524849947745006
0.04299999999999926,0.5,0.0014523270505570312,0.003551940254160901
0.04299999999999926,0.5,0.0014523270505570312,0.0034336875902505953
0.045000000000001705,0.5,0.0014523270505570312,0.00355845993574009
0.045999999999999375,0.5,0.0035584548146985772,0.0036802334845795473
0.0470000000000006,0.5,0.0035584548146985772,0.0037845830419069915
0.04800000000000182,0.5,0.0035584548146985772,0.0038741960218015804
0.04899999999999949,0.5,0.0035584548146985772,0.0039540718103658
0.05000000000000071,0.5,0.0035584548146985772,0.00403122846084933
0.05099999999999838,0.5,0.0035584548146985772,0.004103828508665296
0.0519999999999996,0.5,0.0035584548146985772,0.004174888191372062
0.053000000000000824,0.5,0.0035584548146985772,0.004247629899844801
0.053000000000000824,0.5,0.0035584548146985772,0.004316839629885841
0.054999999999999716,0.5,0.0035584548146985772,0.004383846696000146
0.05600000000000094,0.5,0.0035584548146985772,0.004446787785286095
0.05699999999999861,0.5,0.0035584548146985772,0.004346753258342769
0.05799999999999983,0.5,0.0035584548146985772,0.004472594304090896
0.05799999999999983,0.5,0.0035584548146985772,0.004584472954052948
0.05999999999999872,0.5,0.0035584548146985772,0.004672561817057497
0.06099999999999994,0.5,0.0035584548146985772,0.004742048403441094
0.062000000000001165,0.5,0.0035584548146985772,0.0048062065866196395
0.06299999999999883,0.5,0.0035584548146985772,0.004867510681662313
0.06400000000000006,0.5,0.0035584548146985772,0.004923567012290538
0.06500000000000128,0.5,0.0035584548146985772,0.004973897870351257
0.06599999999999895,0.5,0.0049738862832512075,0.0048148943457590404
0.06700000000000017,0.5,0.0049738862832512075,0.0049471399600431575
0.06800000000000139,0.5,0.0049738862832512075,0.00507505481985014
0.06899999999999906,0.5,0.0049738862832512075,0.005162374859659709
0.07000000000000028,0.5,0.0049738862832512075,0.005229290397730447
0.0710000000000015,0.5,0.0049738862832512075,0.005280952849802635
0.07199999999999918,0.5,0.0049738862832512075,0.005322347713394118
0.0730000000000004,0.5,0.0049738862832512075,0.005357404806062648
0.07400000000000162,0.5,0.0049738862832512075,0.005628593377172133
0.07499999999999929,0.5,0.0049738862832512075,0.0055517590745759885
0.07600000000000051,0.5,0.0049738862832512075,0.005524952124127056
0.07700000000000173,0.5,0.0049738862832512075,0.0053622361647135495
0.07700000000000173,0.5,0.0049738862832512075,0.005439831137692897
0.07900000000000063,0.5,0.0049738862832512075,0.0055101695962323305
0.08000000000000185,0.5,0.0049738862832512075,0.0055668853646428955
0.08099999999999952,0.5,0.0049738862832512075,0.005606437014872569
0.08200000000000074,0.5,0.0049738862832512075,0.00564028857997292
0.08299999999999841,0.5,0.0049738862832512075,0.005669799849229497
0.08399999999999963,0.5,0.0049738862832512075,0.0056955435428435695
0.08500000000000085,0.5,0.0049738862832512075,0.005718651703645377
0.08599999999999852,0.5,0.005718588944591196,0.005740076133801965
0.08699999999999974,0.5,0.005718588944591196,0.005760004025374821
0.08800000000000097,0.5,0.005718588944591196,0.0055464725329068465
0.08899999999999864,0.5,0.005718588944591196,0.005684877659482883
0.08999999999999986,0.5,0.005718588944591196,0.0057901191056795726
0.09100000000000108,0.5,0.005718588944591196,0.005846226215259353
0.09199999999999875,0.5,0.005718588944591196,0.005872548933334628
0.09299999999999997,0.5,0.005718588944591196,0.005880461779682215
0.0940000000000012,0.5,0.005718588944591196,0.005883577376553388
0.09499999999999886,0.5,0.005718588944591196,0.005886127534713314
0.09499999999999886,0.5,0.005718588944591196,0.005700405027636237
0.09700000000000131,0.5,0.005718588944591196,0.005768363383861339
0.09799999999999898,0.5,0.005718588944591196,0.005823161374086256
0.0990000000000002,0.5,0.005718588944591196,0.005870681492845203
0.10000000000000142,0.5,0.005718588944591196,0.0059138970945444265
0.10099999999999909,0.5,0.005718588944591196,0.005926731420798678
0.10200000000000031,0.5,0.005718588944591196,0.005933915708004544
0.10300000000000153,0.5,0.005718588944591196,0.005857810979890829
0.1039999999999992,0.5,0.005718588944591196,0.0061335401569887265
0.10500000000000043,0.5,0.005718588944591196,0.005954445062565194
0.10600000000000165,0.5,0.005954409373724569,0.005779264977226809
0.10699999999999932,0.5,0.005954409373724569,0.005830909743308858
0.10800000000000054,0.5,0.005954409373724569,0.005787656721702379
0.10900000000000176,0.5,0.005954409373724569,0.005744331331144179
0.10999999999999943,0.5,0.005954409373724569,0.005825565417785851
0.11100000000000065,0.5,0.005954409373724569,0.005800274269072873
0.11199999999999832,0.5,0.005954409373724569,0.005784853928329933
0.11299999999999955,0.5,0.005954409373724569,0.005795616844085742
0.11400000000000077,0.5,0.005954409373724569,0.005887128170249105
0.11499999999999844,0.5,0.005954409373724569,0.005885842783183464
0.11599999999999966,0.5,0.005954409373724569,0.005863939672901716
0.11700000000000088,0.5,0.005954409373724569,0.005974482960674389
0.11700000000000088,0.5,0.005954409373724569,0.006047465895890031
0.11899999999999977,0.5,0.005954409373724569,0.006011414041788422
0.120000000000001,0.5,0.005954409373724569,0.006020072200959373
0.12099999999999866,0.5,0.005954409373724569,0.006197425053406211
0.12199999999999989,0.5,0.005954409373724569,0.006175431125063585
0.12300000000000111,0.5,0.005954409373724569,0.006140438141636174
0.12399999999999878,0.5,0.005954409373724569,0.006141975267252283
0.125,0.5,0.005954409373724569,0.006342147010222288
0.12600000000000122,0.5,0.006342161003721353,0.006308923713191096
0.1269999999999989,0.5,0.006342161003721353,0.006223867672080746
0.1280000000000001,0.5,0.006342161003721353,0.0064530872790758385
0.12900000000000134,0.5,0.006342161003721353,0.006444191508908443
0.129999999999999,0.5,0.006342161003721353,0.0064551695460075675
0.13100000000000023,0.5,0.006342161003721353,0.00674282061602675
0.13200000000000145,0.5,0.006342161003721353,0.006762797135020679
0.13299999999999912,0.5,0.006342161003721353,0.006798337293585207
0.13400000000000034,0.5,0.006342161003721353,0.006915503635429387
0.13500000000000156,0.5,0.006342161003721353,0.0069230103302893465
0.13599999999999923,0.5,0.006342161003721353,0.006845983000520386
0.13700000000000045,0.5,0.006342161003721353,0.007014810785721454
0.13800000000000168,0.5,0.006342161003721353,0.007054251402250486
0.13899999999999935,0.5,0.006342161003721353,0.007193284642795065
0.13899999999999935,0.5,0.006342161003721353,0.007222088715157197
0.1410000000000018,0.5,0.006342161003721353,0.007180413024257845
0.14199999999999946,0.5,0.006342161003721353,0.00725177026646983
0.14300000000000068,0.5,0.006342161003721353,0.007329013965392941
0.14399999999999835,0.5,0.006342161003721353,0.007405941107536694
0.14499999999999957,0.5,0.006342161003721353,0.0075716745019674
0.14499999999999957,0.5,0.006342161003721353,0.007591753805095474
0.14699999999999847,0.5,0.007571643200792911,0.007663697325520933
0.1479999999999997,0.5,0.007571643200792911,0.007809380545723786
0.1490000000000009,0.5,0.007571643200792911,0.007745110624960818
0.14999999999999858,0.5,0.007571643200792911,0.007846855237737966
0.1509999999999998,0.5,0.007571643200792911,0.007923092591381868
0.15200000000000102,0.5,0.007571643200792911,0.00799885565026784
0.1529999999999987,0.5,0.007571643200792911,0.008074279882422234
0.15399999999999991,0.5,0.007571643200792911,0.008072497502754497
0.15500000000000114,0.5,0.007571643200792911,0.008281361377586114
0.15500000000000114,0.5,0.007571643200792911,0.008245636355093268
0.15700000000000003,0.5,0.007571643200792911,0.00846188494927001
0.15800000000000125,0.5,0.007571643200792911,0.00851193678513152
0.15899999999999892,0.5,0.007571643200792911,0.008573560802197209
0.16000000000000014,0.5,0.007571643200792911,0.008555255916672248
0.16100000000000136,0.5,0.007571643200792911,0.008685416353153414
0.16199999999999903,0.5,0.007571643200792911,0.008892671733746364
0.16300000000000026,0.5,0.007571643200792911,0.008853487624567493
0.16400000000000148,0.5,0.007571643200792911,0.009061198444041166
0.16499999999999915,0.5,0.007571643200792911,0.009053273014591173
0.16600000000000037,0.5,0.009053294480037161,0.009147194722796554
0.1670000000000016,0.5,0.009053294480037161,0.00925816368681911
0.16799999999999926,0.5,0.009053294480037161,0.00935090186276769
0.16900000000000048,0.5,0.009053294480037161,0.009436051012890473
0.1700000000000017,0.5,0.009053294480037161,0.00944780541992154
0.17099999999999937,0.5,0.009053294480037161,0.009666330752273838
0.1720000000000006,0.5,0.009053294480037161,0.009748648446585243
0.17300000000000182,0.5,0.009053294480037161,0.009730857837072148
0.1739999999999995,0.5,0.009053294480037161,0.009943710416291022
0.1750000000000007,0.5,0.009053294480037161,0.010025449003487565
0.17599999999999838,0.5,0.009053294480037161,0.010003642890999982
0.1769999999999996,0.5,0.009053294480037161,0.01012706781641725
0.17800000000000082,0.5,0.009053294480037161,0.010167829886700348
0.1789999999999985,0.5,0.009053294480037161,0.010410450141432721
0.17999999999999972,0.5,0.009053294480037161,0.010586376252884397
0.18100000000000094,0.5,0.009053294480037161,0.010539762616652647
0.1819999999999986,0.5,0.009053294480037161,0.010639749894814768
0.1819999999999986,0.5,0.009053294480037161,0.010666075674211798
0.18400000000000105,0.5,0.009053294480037161,0.010885849229941973
0.18499999999999872,0.5,0.009053294480037161,0.010975544521736602
0.18599999999999994,0.5,0.010975536599531413,0.011068679665619604
0.18700000000000117,0.5,0.010975536599531413,0.011164641021782608
0.18799999999999883,0.5,0.010975536599531413,0.011081551145813875
0.18799999999999883,0.5,0.010975536599531413,0.011236775287238399
0.19000000000000128,0.5,0.010975536599531413,0.01138881002208997
0.19099999999999895,0.5,0.010975536599531413,0.011613597111683232
0.19200000000000017,0.5,0.010975536599531413,0.011686094059769883
0.1930000000000014,0.5,0.010975536599531413,0.011771048182801107
0.19399999999999906,0.5,0.010975536599531413,0.011861218412486179
0.19500000000000028,0.5,0.010975536599531413,0.011955194602189969
0.1960000000000015,0.5,0.010975536599531413,0.012050936585211012
0.19699999999999918,0.5,0.010975536599531413,0.012147369124879372
0.1980000000000004,0.5,0.010975536599531413,0.012147000960626089
0.19900000000000162,0.5,0.010975536599531413,0.012275026301989908
0.1999999999999993,0.5,0.010975536599531413,0.012399071340679716
0.2010000000000005,0.5,0.010975536599531413,0.012512083535405585
0.2010000000000005,0.5,0.010975536599531413,0.012617082872759642
0.2029999999999994,0.5,0.010975536599531413,0.012718781863652474
0.20400000000000063,0.5,0.010975536599531413,0.01281736481407232
0.20500000000000185,0.5,0.010975536599531413,0.012914206881781722
0.20599999999999952,0.5,0.01291421269729178,0.013010287984624166
0.20700000000000074,0.5,0.01291421269729178,0.013106638623391852
0.2079999999999984,0.5,0.01291421269729178,0.013202169777551847
0.2079999999999984,0.5,0.01291421269729178,0.013296537463428588
0.21000000000000085,0.5,0.01291421269729178,0.013391055300608416
0.21099999999999852,0.5,0.01291421269729178,0.013485054948477569
0.21199999999999974,0.5,0.01291421269729178,0.013578569009996003
0.21300000000000097,0.5,0.01291421269729178,0.013671963248942645
0.21399999999999864,0.5,0.01291421269729178,0.013763581463764737
0.21499999999999986,0.5,0.01291421269729178,0.01385473423364932
0.21499999999999986,0.5,0.01291421269729178,0.013945611748896016
0.21699999999999875,0.5,0.01291421269729178,0.01403616883322986
