time,v_cmd,v_wheel,v_ground,slip_difference
12.944999999999997,0.5,0.4999930568407788,-0.02873847546515966,0.5287315323059385
12.946000000000002,0.5,0.4999930568407788,-0.028743663576676525,0.5287367204174553
12.947,0.5,0.4999930568407788,-0.02874278394351176,0.5287358407842906
12.947999999999997,0.5,0.4999930568407788,-0.028793106592197127,0.5287861634329759
12.949000000000002,0.5,0.4999930568407788,-0.028795362215836225,0.528788419056615
12.95,0.5,0.4999930568407788,-0.028758598816429778,0.5287516556572086
12.950999999999997,0.5,0.4999930568407788,-0.02873024756975383,0.5287233044105326
12.952000000000002,0.5,0.4999930568407788,-0.028710750630451566,0.5287038074712304
12.953,0.5,0.4999930568407788,-0.028661128854546716,0.5286541856953255
12.953999999999997,0.5,0.4999941473866372,-0.02862775313349281,0.52862190052013
12.955000000000002,0.5,0.4999941473866372,-0.02864902260743069,0.5286431699940679
12.956,0.5,0.4999941473866372,-0.028615113552336632,0.5286092609389739
12.956999999999997,0.5,0.4999941473866372,-0.028589659874210496,0.5285838072608477
12.958000000000002,0.5,0.4999941473866372,-0.028527036159699273,0.5285211835463365
12.959,0.5,0.4999941473866372,-0.028488244437268852,0.5284823918239061
12.959999999999997,0.5,0.4999941473866372,-0.028502016775825395,0.5284961641624626
12.961000000000002,0.5,0.4999941473866372,-0.028476253451974794,0.528470400838612
12.962,0.5,0.4999941473866372,-0.02842707864220832,0.5284212260288456
12.962999999999997,0.5,0.4999941473866372,-0.02838140729187366,0.5283755546785109
12.964000000000002,0.5,0.4999941473866372,-0.028312568320673928,0.5283067157073111
12.965,0.5,0.4999941473866372,-0.0283077411708894,0.5283018885575266
12.965999999999998,0.5,0.4999941473866372,-0.02826399058908362,0.5282581379757209
12.967000000000002,0.5,0.4999941473866372,-0.028223307518531904,0.5282174549051691
12.968,0.5,0.4999941473866372,-0.028148695305892764,0.52814284269253
12.968999999999998,0.5,0.4999941473866372,-0.028089729464167573,0.5280838768508048
12.969999999999995,0.5,0.4999941473866372,-0.028008234711335667,0.5280023820979729
12.971,0.5,0.4999941473866372,-0.02794883214241374,0.527942979529051
12.971999999999998,0.5,0.4999941473866372,-0.02787798128336717,0.5278721286700044
12.972999999999995,0.5,0.4999941473866372,-0.027832152114459514,0.5278262995010967
12.974,0.5,0.49999251525275273,-0.027813516269245622,0.5278060315219983
12.974999999999998,0.5,0.49999251525275273,-0.027781317291057494,0.5277738325438103
12.975999999999996,0.5,0.49999251525275273,-0.027702874689442655,0.5276953899421953
12.977,0.5,0.49999251525275273,-0.02763804297053313,0.5276305582232859
12.977999999999998,0.5,0.49999251525275273,-0.027565965478086703,0.5275584807308394
12.978999999999996,0.5,0.49999251525275273,-0.027493117453226263,0.527485632705979
12.978999999999996,0.5,0.49999251525275273,-0.02747000211792914,0.5274625173706818
12.980999999999998,0.5,0.49999251525275273,-0.027412133575851243,0.5274046488286039
12.981999999999996,0.5,0.49999251525275273,-0.027351974127268794,0.5273444893800215
12.983,0.5,0.49999251525275273,-0.02726830396275595,0.5272608192155087
12.983999999999998,0.5,0.49999251525275273,-0.027239268376637673,0.5272317836293904
12.983999999999998,0.5,0.49999251525275273,-0.027176500350945692,0.5271690156036984
12.986,0.5,0.49999251525275273,-0.02709278036586947,0.5270852956186222
12.986999999999998,0.5,0.49999251525275273,-0.0270204810217495,0.5270129962745023
12.987999999999996,0.5,0.49999251525275273,-0.026897786354229146,0.5268903016069819
12.989,0.5,0.49999251525275273,-0.026807854654790624,0.5268003699075433
12.989999999999998,0.5,0.49999251525275273,-0.026763007796762904,0.5267555230495157
12.990999999999996,0.5,0.49999251525275273,-0.02669469604984913,0.5266872113026019
12.992,0.5,0.49999251525275273,-0.02660837618341707,0.5266008914361698
12.992999999999999,0.5,0.49999251525275273,-0.026532022459264774,0.5265245377120175
12.993999999999996,0.5,0.499992918999522,-0.02643332265568283,0.5264262416552048
12.995000000000001,0.5,0.499992918999522,-0.02635658035997834,0.5263494993595003
12.995999999999999,0.5,0.499992918999522,-0.02625472169200592,0.5262476406915279
12.996999999999996,0.5,0.499992918999522,-0.026172121137095616,0.5261650401366176
12.998000000000001,0.5,0.499992918999522,-0.026070840624418244,0.5260637596239403
12.998999999999999,0.5,0.499992918999522,-0.02600296905096889,0.5259958880504909
12.999999999999996,0.5,0.499992918999522,-0.02593260829473638,0.5259255272942583
13.001000000000001,0.5,0.499992918999522,-0.02581769466007213,0.5258106136595941
13.001999999999999,0.5,0.499992918999522,-0.025740371486473193,0.5257332904859952
13.002999999999997,0.5,0.499992918999522,-0.0256750245153477,0.5256679435148697
13.004000000000001,0.5,0.499992918999522,-0.025607345532224105,0.5256002645317461
13.004999999999999,0.5,0.499992918999522,-0.02552136190993672,0.5255142809094587
13.005999999999997,0.5,0.499992918999522,-0.025467897017121807,0.5254608160166437
13.007000000000001,0.5,0.499992918999522,-0.025377708824613886,0.5253706278241359
13.007000000000001,0.5,0.499992918999522,-0.025303529407944628,0.5252964484074666
13.008999999999997,0.5,0.499992918999522,-0.025172583391776394,0.5251655023912983
13.010000000000002,0.5,0.499992918999522,-0.025026037304087975,0.52501895630361
13.011,0.5,0.499992918999522,-0.02492232270523064,0.5249152417047526
13.011999999999997,0.5,0.499992918999522,-0.02510346127225912,0.5250963802717811
13.013000000000002,0.5,0.499992918999522,-0.025273066843118336,0.5252659858426403
13.014,0.5,0.49995008763331944,-0.025431120850130214,0.5253812084834496
13.014999999999997,0.5,0.49995008763331944,-0.02549011183013409,0.5254401994634535
13.016000000000002,0.5,0.49995008763331944,-0.02544557473727409,0.5253956623705935
13.017,0.5,0.49995008763331944,-0.025344450448855266,0.5252945380821747
13.017999999999997,0.5,0.49995008763331944,-0.025252257889046306,0.5252023455223658
13.019000000000002,0.5,0.49995008763331944,-0.025227514128049057,0.5251776017613685
13.02,0.5,0.49995008763331944,-0.02515101625113281,0.5251011038844523
13.020999999999997,0.5,0.49995008763331944,-0.02505551603522608,0.5250056036685455
13.022000000000002,0.5,0.49995008763331944,-0.025084182004207766,0.5250342696375272
13.023,0.5,0.49995008763331944,-0.0250286815747686,0.5249787692080881
13.023999999999997,0.5,0.49995008763331944,-0.02500092204958354,0.524951009682903
13.025000000000002,0.5,0.49995008763331944,-0.024967607135059112,0.5249176947683786
