run_id,time,v_cmd,v_wheel,v_ground,slip
0,0.4450000000000003,0.2,2.5100701967664796e-05,2.5614913426461665e-05,-5.142114587968691e-07
0,0.44599999999999795,0.2,2.5100701967664796e-05,6.351727396956158e-05,-3.841657200189678e-05
0,0.44700000000000273,0.2,2.5100701967664796e-05,1.2262639315718128e-05,1.2838062651946668e-05
0,0.4480000000000004,0.2,2.5100701967664796e-05,4.677692641970997e-05,-2.1676224452045173e-05
0,0.4480000000000004,0.2,2.5100701967664796e-05,7.508657669228738e-05,-4.9985874724622586e-05
0,0.45000000000000284,0.2,2.5100701967664796e-05,2.161764698867129e-05,3.483054978993506e-06
0,0.4510000000000005,0.2,2.5100701967664796e-05,6.0941744803858275e-05,-3.584104283619348e-05
0,0.4519999999999982,0.2,2.5100701967664796e-05,9.495118624842188e-05,-6.985048428075709e-05
0,0.45300000000000296,0.2,2.5100701967664796e-05,1.0284056355580086e-05,1.481664561208471e-05
0,0.4540000000000006,0.2,2.5100701967664796e-05,3.3947086397551215e-05,-8.846384429886419e-06
0,0.4549999999999983,0.2,2.5100701967664796e-05,7.005571393913438e-05,-4.4955011971469584e-05
0,0.45600000000000307,0.2,2.5100701967664796e-05,0.00010204286336534472,-7.694216139767993e-05
0,0.45700000000000074,0.2,2.5100701967664796e-05,2.8217746650451655e-05,-3.1170446827868598e-06
0,0.4579999999999984,0.2,2.5100701967664796e-05,6.223221203458516e-05,-3.713151006692036e-05
0,0.4590000000000032,0.2,2.5100701967664796e-05,8.893086611834904e-05,-6.383016415068425e-05
0,0.46000000000000085,0.2,2.5100701967664796e-05,2.9639312293074595e-05,-4.538610325409799e-06
0,0.4609999999999985,0.2,2.5100701967664796e-05,6.219553076693466e-05,-3.709482879926986e-05
0,0.4620000000000033,0.2,2.5100701967664796e-05,3.5773444205300836e-05,-1.067274223763604e-05
0,0.46300000000000097,0.2,3.238343214438432e-05,0.003559878417907728,-0.0035274949857633437
0,0.46399999999999864,0.2,3.238343214438432e-05,0.0020863800256596685,-0.002053996593515284
0,0.4650000000000034,0.2,3.238343214438432e-05,0.000914909583601311,-0.0008825261514569268
0,0.4660000000000011,0.2,3.238343214438432e-05,0.0004728317337233809,-0.00044044830157899655
0,0.46699999999999875,0.2,3.238343214438432e-05,0.00035378300102563507,-0.00032139956888125074
0,0.4680000000000035,0.2,3.238343214438432e-05,0.00039313113266750644,-0.0003607477005231221
0,0.4690000000000012,0.2,3.238343214438432e-05,0.0005014506687968695,-0.0004690672366524852
0,0.46999999999999886,0.2,3.238343214438432e-05,0.0006390426124627763,-0.000606659180318392
0,0.47100000000000364,0.2,3.238343214438432e-05,0.0007810276797854485,-0.0007486442476410643
0,0.4720000000000013,0.2,3.238343214438432e-05,0.0009386313697728745,-0.0009062479376284903
0,0.472999999999999,0.2,3.238343214438432e-05,0.001093912931452755,-0.0010615294993083708
0,0.47400000000000375,0.2,3.238343214438432e-05,0.0012420013459466465,-0.0012096179138022622
0,0.4750000000000014,0.2,3.238343214438432e-05,0.0013833185359913107,-0.0013509351038469264
0,0.4759999999999991,0.2,3.238343214438432e-05,0.0015117348842284782,-0.001479351452084094
0,0.47700000000000387,0.2,3.238343214438432e-05,0.0016366097841098999,-0.0016042263519655156
0,0.47800000000000153,0.2,3.238343214438432e-05,0.001760038993862449,-0.0017276555617180647
0,0.4789999999999992,0.2,3.238343214438432e-05,0.0018807207447837616,-0.0018483373126393773
0,0.480000000000004,0.2,3.238343214438432e-05,0.00199901433456593,-0.0019666309024215455
0,0.48100000000000165,0.2,3.238343214438432e-05,0.002116029773928031,-0.0020836463417836467
0,0.4819999999999993,0.2,3.238343214438432e-05,0.0022342283332180708,-0.0022018449010736863
0,0.4830000000000041,0.2,0.19999375616812637,0.0023400302283722112,0.19765372593975417
0,0.4830000000000041,0.2,0.19999375616812637,0.002467633813530092,0.19752612235459627
0,0.48499999999999943,0.2,0.19999375616812637,0.0025220199523372094,0.19747173621578917
0,0.4859999999999971,0.2,0.19999375616812637,0.002618770209326366,0.19737498595880001
0,0.4870000000000019,0.2,0.19999375616812637,0.0027302130089290615,0.1972635431591973
0,0.48799999999999955,0.2,0.19999375616812637,0.0026897987313495458,0.1973039574367768
0,0.4889999999999972,0.2,0.19999375616812637,0.0027735147397835516,0.19722024142834282
0,0.490000000000002,0.2,0.19999375616812637,0.0028642219477124573,0.1971295342204139
0,0.490000000000002,0.2,0.19999375616812637,0.0029785306781370366,0.19701522548998934
0,0.49199999999999733,0.2,0.19999375616812637,0.0029881500418645728,0.1970056061262618
0,0.4930000000000021,0.2,0.19999375616812637,0.0030805037349845438,0.19691325243314184
0,0.4939999999999998,0.2,0.19999375616812637,0.0031814357244932044,0.19681232044363317
0,0.49499999999999744,0.2,0.19999375616812637,0.0032125805215143396,0.19678117564661202
0,0.4960000000000022,0.2,0.19999375616812637,0.0033241678770377144,0.19666958829108866
0,0.4969999999999999,0.2,0.19999375616812637,0.003452152163038329,0.19654160400508805
0,0.49799999999999756,0.2,0.19999375616812637,0.0034699932392324015,0.19652376292889398
0,0.49900000000000233,0.2,0.19999375616812637,0.003592811364776061,0.1964009448033503
0,0.5,0.2,0.19999375616812637,0.0035931754396802836,0.19640058072844607
0,0.5009999999999977,0.2,0.19999375616812637,0.0037026982129985454,0.19629105795512783
0,0.5020000000000024,0.2,0.19999375616812637,0.0038532483583988654,0.1961405078097275
0,0.5030000000000001,0.2,0.19999380660650234,0.003864263162417395,0.19612954344408495
0,0.5039999999999978,0.2,0.19999380660650234,0.003976047422760606,0.19601775918374173
